avg_sentence_length,num_sentences,num_words,parse_tree_depth,type_token_ratio,passive_ratio,hedge_count,hedge_rate,discourse_count,discourse_rate,avg_word_length,punct_ratio,pct_noun,pct_verb,pct_adj,pct_adv,pct_pron,response_id,prompt_id,source_type,response_text
8.5,2,17,3.0,0.8823529411764706,0.0,1,0.058823529411764705,0,0.0,4.352941176470588,0.10526315789473684,0.23529411764705882,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.0,H_0108,P27,human,hmm maybe the city feels tired and loud. and somehow one small kind moment changes the mood.
7.5,2,15,3.5,1.0,0.0,0,0.0,0,0.0,4.8,0.16666666666666666,0.13333333333333333,0.2,0.06666666666666667,0.2,0.2,H_0109,P28,human,alright here goes - a quiet street after rain. then suddenly someone finds what they lost.
7.0,2,14,3.0,1.0,0.0,0,0.0,0,0.0,4.857142857142857,0.17647058823529413,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.14285714285714285,H_0110,P28,human,picture this: two people share an awkward silence. later they laugh and talk anyway.
7.5,2,15,4.0,1.0,0.0,0,0.0,0,0.0,4.533333333333333,0.16666666666666666,0.26666666666666666,0.13333333333333333,0.2,0.13333333333333333,0.06666666666666667,H_0111,P28,human,tiny story: an old object waits somewhere. in the end its owner comes back surprised.
8.5,2,17,3.0,0.8823529411764706,0.0,1,0.058823529411764705,0,0.0,4.352941176470588,0.10526315789473684,0.23529411764705882,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.0,H_0112,P28,human,hmm maybe the city feels tired and loud. and somehow one small kind moment changes the mood.
7.5,2,15,3.5,1.0,0.0,0,0.0,0,0.0,4.8,0.16666666666666666,0.13333333333333333,0.2,0.06666666666666667,0.2,0.2,H_0113,P29,human,alright here goes - a quiet street after rain. then suddenly someone finds what they lost.
7.0,2,14,3.0,1.0,0.0,0,0.0,0,0.0,4.857142857142857,0.17647058823529413,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.14285714285714285,H_0114,P29,human,picture this: two people share an awkward silence. later they laugh and talk anyway.
7.5,2,15,4.0,1.0,0.0,0,0.0,0,0.0,4.533333333333333,0.16666666666666666,0.26666666666666666,0.13333333333333333,0.2,0.13333333333333333,0.06666666666666667,H_0115,P29,human,tiny story: an old object waits somewhere. in the end its owner comes back surprised.
8.5,2,17,3.0,0.8823529411764706,0.0,1,0.058823529411764705,0,0.0,4.352941176470588,0.10526315789473684,0.23529411764705882,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.0,H_0116,P29,human,hmm maybe the city feels tired and loud. and somehow one small kind moment changes the mood.
7.5,2,15,3.5,1.0,0.0,0,0.0,0,0.0,4.8,0.16666666666666666,0.13333333333333333,0.2,0.06666666666666667,0.2,0.2,H_0117,P30,human,alright here goes - a quiet street after rain. then suddenly someone finds what they lost.
7.0,2,14,3.0,1.0,0.0,0,0.0,0,0.0,4.857142857142857,0.17647058823529413,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.14285714285714285,H_0118,P30,human,picture this: two people share an awkward silence. later they laugh and talk anyway.
7.5,2,15,4.0,1.0,0.0,0,0.0,0,0.0,4.533333333333333,0.16666666666666666,0.26666666666666666,0.13333333333333333,0.2,0.13333333333333333,0.06666666666666667,H_0119,P30,human,tiny story: an old object waits somewhere. in the end its owner comes back surprised.
8.5,2,17,3.0,0.8823529411764706,0.0,1,0.058823529411764705,0,0.0,4.352941176470588,0.10526315789473684,0.23529411764705882,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.0,H_0120,P30,human,hmm maybe the city feels tired and loud. and somehow one small kind moment changes the mood.
6.0,3,18,3.3333333333333335,0.9444444444444444,0.5,1,0.05555555555555555,1,0.05555555555555555,3.7777777777777777,0.14285714285714285,0.05555555555555555,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.16666666666666666,H_0121,P31,human,i feel like it helps if used carefully. but also too much of it becomes noise. so mixed.
4.5,2,9,3.0,1.0,0.0,1,0.1111111111111111,0,0.0,6.222222222222222,0.18181818181818182,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,H_0122,P31,human,personally real life practice matters more. others might disagree.
5.333333333333333,3,16,3.0,0.75,0.0,0,0.0,0,0.0,5.0625,0.15789473684210525,0.25,0.0625,0.125,0.1875,0.125,H_0123,P31,human,depends. for me classroom focus is better for me. still flexibility is still useful matters though.
7.0,2,14,4.0,0.9285714285714286,0.0,0,0.0,0,0.0,4.0,0.125,0.21428571428571427,0.0,0.21428571428571427,0.0,0.07142857142857142,H_0124,P31,human,nah for me grades are not the full story. online takes can be dramatic.
6.0,3,18,3.3333333333333335,0.9444444444444444,0.5,1,0.05555555555555555,1,0.05555555555555555,3.7777777777777777,0.14285714285714285,0.05555555555555555,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.16666666666666666,H_0125,P32,human,i feel like it helps if used carefully. but also too much of it becomes noise. so mixed.
4.5,2,9,3.0,1.0,0.0,1,0.1111111111111111,0,0.0,6.222222222222222,0.18181818181818182,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,H_0126,P32,human,personally real life practice matters more. others might disagree.
5.333333333333333,3,16,3.0,0.75,0.0,0,0.0,0,0.0,5.0625,0.15789473684210525,0.25,0.0625,0.125,0.1875,0.125,H_0127,P32,human,depends. for me classroom focus is better for me. still flexibility is still useful matters though.
7.0,2,14,4.0,0.9285714285714286,0.0,0,0.0,0,0.0,4.0,0.125,0.21428571428571427,0.0,0.21428571428571427,0.0,0.07142857142857142,H_0128,P32,human,nah for me grades are not the full story. online takes can be dramatic.
6.0,3,18,3.3333333333333335,0.9444444444444444,0.5,1,0.05555555555555555,1,0.05555555555555555,3.7777777777777777,0.14285714285714285,0.05555555555555555,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.16666666666666666,H_0129,P33,human,i feel like it helps if used carefully. but also too much of it becomes noise. so mixed.
4.5,2,9,3.0,1.0,0.0,1,0.1111111111111111,0,0.0,6.222222222222222,0.18181818181818182,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,H_0130,P33,human,personally real life practice matters more. others might disagree.
5.333333333333333,3,16,3.0,0.75,0.0,0,0.0,0,0.0,5.0625,0.15789473684210525,0.25,0.0625,0.125,0.1875,0.125,H_0131,P33,human,depends. for me classroom focus is better for me. still flexibility is still useful matters though.
7.0,2,14,4.0,0.9285714285714286,0.0,0,0.0,0,0.0,4.0,0.125,0.21428571428571427,0.0,0.21428571428571427,0.0,0.07142857142857142,H_0132,P33,human,nah for me grades are not the full story. online takes can be dramatic.
6.0,3,18,3.3333333333333335,0.9444444444444444,0.5,1,0.05555555555555555,1,0.05555555555555555,3.7777777777777777,0.14285714285714285,0.05555555555555555,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.16666666666666666,H_0133,P34,human,i feel like it helps if used carefully. but also too much of it becomes noise. so mixed.
4.5,2,9,3.0,1.0,0.0,1,0.1111111111111111,0,0.0,6.222222222222222,0.18181818181818182,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,H_0134,P34,human,personally real life practice matters more. others might disagree.
5.333333333333333,3,16,3.0,0.75,0.0,0,0.0,0,0.0,5.0625,0.15789473684210525,0.25,0.0625,0.125,0.1875,0.125,H_0135,P34,human,depends. for me classroom focus is better for me. still flexibility is still useful matters though.
7.0,2,14,4.0,0.9285714285714286,0.0,0,0.0,0,0.0,4.0,0.125,0.21428571428571427,0.0,0.21428571428571427,0.0,0.07142857142857142,H_0136,P34,human,nah for me grades are not the full story. online takes can be dramatic.
6.0,3,18,3.3333333333333335,0.9444444444444444,0.5,1,0.05555555555555555,1,0.05555555555555555,3.7777777777777777,0.14285714285714285,0.05555555555555555,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.16666666666666666,H_0137,P35,human,i feel like it helps if used carefully. but also too much of it becomes noise. so mixed.
4.5,2,9,3.0,1.0,0.0,1,0.1111111111111111,0,0.0,6.222222222222222,0.18181818181818182,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,H_0138,P35,human,personally real life practice matters more. others might disagree.
5.333333333333333,3,16,3.0,0.75,0.0,0,0.0,0,0.0,5.0625,0.15789473684210525,0.25,0.0625,0.125,0.1875,0.125,H_0139,P35,human,depends. for me classroom focus is better for me. still flexibility is still useful matters though.
7.0,2,14,4.0,0.9285714285714286,0.0,0,0.0,0,0.0,4.0,0.125,0.21428571428571427,0.0,0.21428571428571427,0.0,0.07142857142857142,H_0140,P35,human,nah for me grades are not the full story. online takes can be dramatic.
6.0,3,18,3.3333333333333335,0.9444444444444444,0.5,1,0.05555555555555555,1,0.05555555555555555,3.7777777777777777,0.14285714285714285,0.05555555555555555,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.16666666666666666,H_0141,P36,human,i feel like it helps if used carefully. but also too much of it becomes noise. so mixed.
4.5,2,9,3.0,1.0,0.0,1,0.1111111111111111,0,0.0,6.222222222222222,0.18181818181818182,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,H_0142,P36,human,personally real life practice matters more. others might disagree.
5.333333333333333,3,16,3.0,0.75,0.0,0,0.0,0,0.0,5.0625,0.15789473684210525,0.25,0.0625,0.125,0.1875,0.125,H_0143,P36,human,depends. for me classroom focus is better for me. still flexibility is still useful matters though.
7.0,2,14,4.0,0.9285714285714286,0.0,0,0.0,0,0.0,4.0,0.125,0.21428571428571427,0.0,0.21428571428571427,0.0,0.07142857142857142,H_0144,P36,human,nah for me grades are not the full story. online takes can be dramatic.
6.0,3,18,3.3333333333333335,0.9444444444444444,0.5,1,0.05555555555555555,1,0.05555555555555555,3.7777777777777777,0.14285714285714285,0.05555555555555555,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.16666666666666666,H_0145,P37,human,i feel like it helps if used carefully. but also too much of it becomes noise. so mixed.
4.5,2,9,3.0,1.0,0.0,1,0.1111111111111111,0,0.0,6.222222222222222,0.18181818181818182,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,H_0146,P37,human,personally real life practice matters more. others might disagree.
5.333333333333333,3,16,3.0,0.75,0.0,0,0.0,0,0.0,5.0625,0.15789473684210525,0.25,0.0625,0.125,0.1875,0.125,H_0147,P37,human,depends. for me classroom focus is better for me. still flexibility is still useful matters though.
7.0,2,14,4.0,0.9285714285714286,0.0,0,0.0,0,0.0,4.0,0.125,0.21428571428571427,0.0,0.21428571428571427,0.0,0.07142857142857142,H_0148,P37,human,nah for me grades are not the full story. online takes can be dramatic.
6.0,3,18,3.3333333333333335,0.9444444444444444,0.5,1,0.05555555555555555,1,0.05555555555555555,3.7777777777777777,0.14285714285714285,0.05555555555555555,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.16666666666666666,H_0149,P38,human,i feel like it helps if used carefully. but also too much of it becomes noise. so mixed.
4.5,2,9,3.0,1.0,0.0,1,0.1111111111111111,0,0.0,6.222222222222222,0.18181818181818182,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,H_0150,P38,human,personally real life practice matters more. others might disagree.
5.333333333333333,3,16,3.0,0.75,0.0,0,0.0,0,0.0,5.0625,0.15789473684210525,0.25,0.0625,0.125,0.1875,0.125,H_0151,P38,human,depends. for me classroom focus is better for me. still flexibility is still useful matters though.
7.0,2,14,4.0,0.9285714285714286,0.0,0,0.0,0,0.0,4.0,0.125,0.21428571428571427,0.0,0.21428571428571427,0.0,0.07142857142857142,H_0152,P38,human,nah for me grades are not the full story. online takes can be dramatic.
6.0,3,18,3.3333333333333335,0.9444444444444444,0.5,1,0.05555555555555555,1,0.05555555555555555,3.7777777777777777,0.14285714285714285,0.05555555555555555,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.16666666666666666,H_0153,P39,human,i feel like it helps if used carefully. but also too much of it becomes noise. so mixed.
4.5,2,9,3.0,1.0,0.0,1,0.1111111111111111,0,0.0,6.222222222222222,0.18181818181818182,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,H_0154,P39,human,personally real life practice matters more. others might disagree.
5.333333333333333,3,16,3.0,0.75,0.0,0,0.0,0,0.0,5.0625,0.15789473684210525,0.25,0.0625,0.125,0.1875,0.125,H_0155,P39,human,depends. for me classroom focus is better for me. still flexibility is still useful matters though.
7.0,2,14,4.0,0.9285714285714286,0.0,0,0.0,0,0.0,4.0,0.125,0.21428571428571427,0.0,0.21428571428571427,0.0,0.07142857142857142,H_0156,P39,human,nah for me grades are not the full story. online takes can be dramatic.
6.0,3,18,3.3333333333333335,0.9444444444444444,0.5,1,0.05555555555555555,1,0.05555555555555555,3.7777777777777777,0.14285714285714285,0.05555555555555555,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.16666666666666666,H_0157,P40,human,i feel like it helps if used carefully. but also too much of it becomes noise. so mixed.
4.5,2,9,3.0,1.0,0.0,1,0.1111111111111111,0,0.0,6.222222222222222,0.18181818181818182,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,H_0158,P40,human,personally real life practice matters more. others might disagree.
5.333333333333333,3,16,3.0,0.75,0.0,0,0.0,0,0.0,5.0625,0.15789473684210525,0.25,0.0625,0.125,0.1875,0.125,H_0159,P40,human,depends. for me classroom focus is better for me. still flexibility is still useful matters though.
7.0,2,14,4.0,0.9285714285714286,0.0,0,0.0,0,0.0,4.0,0.125,0.21428571428571427,0.0,0.21428571428571427,0.0,0.07142857142857142,H_0160,P40,human,nah for me grades are not the full story. online takes can be dramatic.
6.5,2,13,4.5,0.9230769230769231,0.0,0,0.0,0,0.0,4.3076923076923075,0.13333333333333333,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.15384615384615385,H_0161,P41,human,honestly i just make tiny goals. works better than fancy plans for me.
5.0,3,15,3.0,1.0,0.3333333333333333,0,0.0,1,0.06666666666666667,4.133333333333334,0.16666666666666666,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.06666666666666667,H_0162,P41,human,tbh sleep properly. also talk to a friend when stuck. not perfect but it helps.
5.0,3,15,3.3333333333333335,1.0,0.0,0,0.0,0,0.0,5.066666666666666,0.16666666666666666,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.13333333333333333,H_0163,P41,human,i usually keep a messy notebook. sometimes reward myself after finishing. depends on the day.
6.0,2,12,3.0,1.0,0.0,0,0.0,0,0.0,4.25,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,H_0164,P41,human,my tip is simple: study in short bursts. dont overcomplicate it.
7.5,2,15,3.5,0.8666666666666667,0.0,0,0.0,0,0.0,4.4,0.11764705882352941,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.2,0.2,H_0165,P42,human,ok so basically it is basically a process that repeats. thats the simple version.
7.5,2,15,4.0,1.0,0.0,0,0.0,1,0.06666666666666667,5.0,0.11764705882352941,0.2,0.2,0.13333333333333333,0.06666666666666667,0.2,H_0166,P42,human,from what i remember there are a few main parts. also people overcomplicate the definition.
7.0,2,14,3.0,0.9285714285714286,0.0,0,0.0,0,0.0,4.571428571428571,0.17647058823529413,0.35714285714285715,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.0,H_0167,P42,human,short answer: the simple idea is cause and effect. longer answer gets messy lol.
6.0,2,12,4.0,1.0,0.0,1,0.08333333333333333,0,0.0,4.166666666666667,0.2,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666,H_0168,P42,human,i think it works through steps. not 100% sure on details though.
7.5,2,15,3.5,1.0,0.0,0,0.0,0,0.0,4.8,0.16666666666666666,0.13333333333333333,0.2,0.06666666666666667,0.2,0.2,H_0169,P43,human,alright here goes - a quiet street after rain. then suddenly someone finds what they lost.
7.0,2,14,3.0,1.0,0.0,0,0.0,0,0.0,4.857142857142857,0.17647058823529413,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.14285714285714285,H_0170,P43,human,picture this: two people share an awkward silence. later they laugh and talk anyway.
7.5,2,15,4.0,1.0,0.0,0,0.0,0,0.0,4.533333333333333,0.16666666666666666,0.26666666666666666,0.13333333333333333,0.2,0.13333333333333333,0.06666666666666667,H_0171,P43,human,tiny story: an old object waits somewhere. in the end its owner comes back surprised.
8.5,2,17,3.0,0.8823529411764706,0.0,1,0.058823529411764705,0,0.0,4.352941176470588,0.10526315789473684,0.23529411764705882,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.0,H_0172,P43,human,hmm maybe the city feels tired and loud. and somehow one small kind moment changes the mood.
6.0,3,18,3.3333333333333335,0.9444444444444444,0.5,1,0.05555555555555555,1,0.05555555555555555,3.7777777777777777,0.14285714285714285,0.05555555555555555,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.16666666666666666,H_0173,P44,human,i feel like it helps if used carefully. but also too much of it becomes noise. so mixed.
4.5,2,9,3.0,1.0,0.0,1,0.1111111111111111,0,0.0,6.222222222222222,0.18181818181818182,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,H_0174,P44,human,personally real life practice matters more. others might disagree.
5.333333333333333,3,16,3.0,0.75,0.0,0,0.0,0,0.0,5.0625,0.15789473684210525,0.25,0.0625,0.125,0.1875,0.125,H_0175,P44,human,depends. for me classroom focus is better for me. still flexibility is still useful matters though.
7.0,2,14,4.0,0.9285714285714286,0.0,0,0.0,0,0.0,4.0,0.125,0.21428571428571427,0.0,0.21428571428571427,0.0,0.07142857142857142,H_0176,P44,human,nah for me grades are not the full story. online takes can be dramatic.
6.5,2,13,4.5,0.9230769230769231,0.0,0,0.0,0,0.0,4.3076923076923075,0.13333333333333333,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.15384615384615385,H_0177,P45,human,honestly i just make tiny goals. works better than fancy plans for me.
5.0,3,15,3.0,1.0,0.3333333333333333,0,0.0,1,0.06666666666666667,4.133333333333334,0.16666666666666666,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.06666666666666667,H_0178,P45,human,tbh sleep properly. also talk to a friend when stuck. not perfect but it helps.
5.0,3,15,3.3333333333333335,1.0,0.0,0,0.0,0,0.0,5.066666666666666,0.16666666666666666,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.13333333333333333,H_0179,P45,human,i usually keep a messy notebook. sometimes reward myself after finishing. depends on the day.
6.0,2,12,3.0,1.0,0.0,0,0.0,0,0.0,4.25,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,H_0180,P45,human,my tip is simple: study in short bursts. dont overcomplicate it.
10.666666666666666,3,32,4.666666666666667,0.9375,0.0,0,0.0,0,0.0,5.53125,0.13513513513513514,0.28125,0.15625,0.21875,0.0625,0.03125,AI_0001,P01,AI,"A practical approach is to set specific daily targets. In addition, review progress with a simple checklist. Consistency usually matters more than intensity, so track small progress and adjust your routine weekly."
10.333333333333334,3,31,4.333333333333333,0.967741935483871,0.5,0,0.0,1,0.03225806451612903,5.645161290322581,0.1388888888888889,0.3870967741935484,0.1935483870967742,0.16129032258064516,0.03225806451612903,0.06451612903225806,AI_0002,P01,AI,You can improve results by combining structure and recovery: protect consistent sleep hours. It also helps to use short focused study intervals. Clear priorities and adequate rest support long-term motivation.
8.25,4,33,4.5,0.9696969696969697,0.0,0,0.0,0,0.0,5.0,0.175,0.3333333333333333,0.18181818181818182,0.06060606060606061,0.06060606060606061,0.06060606060606061,AI_0003,P01,AI,"Start with manageable steps. First, reduce distractions during work blocks. Next, ask for feedback from peers. Review what worked at the end of each week and refine your plan without harsh self-judgment."
9.666666666666666,3,29,4.0,0.9655172413793104,0.0,0,0.0,0,0.0,6.551724137931035,0.12121212121212122,0.3793103448275862,0.13793103448275862,0.2413793103448276,0.034482758620689655,0.0,AI_0004,P01,AI,"Effective strategies often include planning and accountability. Try to break large tasks into smaller actions, and whenever possible schedule deliberate rest periods. Sustainable habits outperform short bursts of pressure."
10.666666666666666,3,32,4.666666666666667,0.9375,0.0,0,0.0,0,0.0,5.53125,0.13513513513513514,0.28125,0.15625,0.21875,0.0625,0.03125,AI_0005,P02,AI,"A practical approach is to set specific daily targets. In addition, review progress with a simple checklist. Consistency usually matters more than intensity, so track small progress and adjust your routine weekly."
10.333333333333334,3,31,4.333333333333333,0.967741935483871,0.5,0,0.0,1,0.03225806451612903,5.645161290322581,0.1388888888888889,0.3870967741935484,0.1935483870967742,0.16129032258064516,0.03225806451612903,0.06451612903225806,AI_0006,P02,AI,You can improve results by combining structure and recovery: protect consistent sleep hours. It also helps to use short focused study intervals. Clear priorities and adequate rest support long-term motivation.
8.25,4,33,4.5,0.9696969696969697,0.0,0,0.0,0,0.0,5.0,0.175,0.3333333333333333,0.18181818181818182,0.06060606060606061,0.06060606060606061,0.06060606060606061,AI_0007,P02,AI,"Start with manageable steps. First, reduce distractions during work blocks. Next, ask for feedback from peers. Review what worked at the end of each week and refine your plan without harsh self-judgment."
9.666666666666666,3,29,4.0,0.9655172413793104,0.0,0,0.0,0,0.0,6.551724137931035,0.12121212121212122,0.3793103448275862,0.13793103448275862,0.2413793103448276,0.034482758620689655,0.0,AI_0008,P02,AI,"Effective strategies often include planning and accountability. Try to break large tasks into smaller actions, and whenever possible schedule deliberate rest periods. Sustainable habits outperform short bursts of pressure."
10.666666666666666,3,32,4.666666666666667,0.9375,0.0,0,0.0,0,0.0,5.53125,0.13513513513513514,0.28125,0.15625,0.21875,0.0625,0.03125,AI_0009,P03,AI,"A practical approach is to set specific daily targets. In addition, review progress with a simple checklist. Consistency usually matters more than intensity, so track small progress and adjust your routine weekly."
10.333333333333334,3,31,4.333333333333333,0.967741935483871,0.5,0,0.0,1,0.03225806451612903,5.645161290322581,0.1388888888888889,0.3870967741935484,0.1935483870967742,0.16129032258064516,0.03225806451612903,0.06451612903225806,AI_0010,P03,AI,You can improve results by combining structure and recovery: protect consistent sleep hours. It also helps to use short focused study intervals. Clear priorities and adequate rest support long-term motivation.
8.25,4,33,4.5,0.9696969696969697,0.0,0,0.0,0,0.0,5.0,0.175,0.3333333333333333,0.18181818181818182,0.06060606060606061,0.06060606060606061,0.06060606060606061,AI_0011,P03,AI,"Start with manageable steps. First, reduce distractions during work blocks. Next, ask for feedback from peers. Review what worked at the end of each week and refine your plan without harsh self-judgment."
9.666666666666666,3,29,4.0,0.9655172413793104,0.0,0,0.0,0,0.0,6.551724137931035,0.12121212121212122,0.3793103448275862,0.13793103448275862,0.2413793103448276,0.034482758620689655,0.0,AI_0012,P03,AI,"Effective strategies often include planning and accountability. Try to break large tasks into smaller actions, and whenever possible schedule deliberate rest periods. Sustainable habits outperform short bursts of pressure."
10.666666666666666,3,32,4.666666666666667,0.9375,0.0,0,0.0,0,0.0,5.53125,0.13513513513513514,0.28125,0.15625,0.21875,0.0625,0.03125,AI_0013,P04,AI,"A practical approach is to set specific daily targets. In addition, review progress with a simple checklist. Consistency usually matters more than intensity, so track small progress and adjust your routine weekly."
10.333333333333334,3,31,4.333333333333333,0.967741935483871,0.5,0,0.0,1,0.03225806451612903,5.645161290322581,0.1388888888888889,0.3870967741935484,0.1935483870967742,0.16129032258064516,0.03225806451612903,0.06451612903225806,AI_0014,P04,AI,You can improve results by combining structure and recovery: protect consistent sleep hours. It also helps to use short focused study intervals. Clear priorities and adequate rest support long-term motivation.
8.25,4,33,4.5,0.9696969696969697,0.0,0,0.0,0,0.0,5.0,0.175,0.3333333333333333,0.18181818181818182,0.06060606060606061,0.06060606060606061,0.06060606060606061,AI_0015,P04,AI,"Start with manageable steps. First, reduce distractions during work blocks. Next, ask for feedback from peers. Review what worked at the end of each week and refine your plan without harsh self-judgment."
9.666666666666666,3,29,4.0,0.9655172413793104,0.0,0,0.0,0,0.0,6.551724137931035,0.12121212121212122,0.3793103448275862,0.13793103448275862,0.2413793103448276,0.034482758620689655,0.0,AI_0016,P04,AI,"Effective strategies often include planning and accountability. Try to break large tasks into smaller actions, and whenever possible schedule deliberate rest periods. Sustainable habits outperform short bursts of pressure."
10.666666666666666,3,32,4.666666666666667,0.9375,0.0,0,0.0,0,0.0,5.53125,0.13513513513513514,0.28125,0.15625,0.21875,0.0625,0.03125,AI_0017,P05,AI,"A practical approach is to set specific daily targets. In addition, review progress with a simple checklist. Consistency usually matters more than intensity, so track small progress and adjust your routine weekly."
10.333333333333334,3,31,4.333333333333333,0.967741935483871,0.5,0,0.0,1,0.03225806451612903,5.645161290322581,0.1388888888888889,0.3870967741935484,0.1935483870967742,0.16129032258064516,0.03225806451612903,0.06451612903225806,AI_0018,P05,AI,You can improve results by combining structure and recovery: protect consistent sleep hours. It also helps to use short focused study intervals. Clear priorities and adequate rest support long-term motivation.
8.25,4,33,4.5,0.9696969696969697,0.0,0,0.0,0,0.0,5.0,0.175,0.3333333333333333,0.18181818181818182,0.06060606060606061,0.06060606060606061,0.06060606060606061,AI_0019,P05,AI,"Start with manageable steps. First, reduce distractions during work blocks. Next, ask for feedback from peers. Review what worked at the end of each week and refine your plan without harsh self-judgment."
9.666666666666666,3,29,4.0,0.9655172413793104,0.0,0,0.0,0,0.0,6.551724137931035,0.12121212121212122,0.3793103448275862,0.13793103448275862,0.2413793103448276,0.034482758620689655,0.0,AI_0020,P05,AI,"Effective strategies often include planning and accountability. Try to break large tasks into smaller actions, and whenever possible schedule deliberate rest periods. Sustainable habits outperform short bursts of pressure."
10.666666666666666,3,32,4.666666666666667,0.9375,0.0,0,0.0,0,0.0,5.53125,0.13513513513513514,0.28125,0.15625,0.21875,0.0625,0.03125,AI_0021,P06,AI,"A practical approach is to set specific daily targets. In addition, review progress with a simple checklist. Consistency usually matters more than intensity, so track small progress and adjust your routine weekly."
10.333333333333334,3,31,4.333333333333333,0.967741935483871,0.5,0,0.0,1,0.03225806451612903,5.645161290322581,0.1388888888888889,0.3870967741935484,0.1935483870967742,0.16129032258064516,0.03225806451612903,0.06451612903225806,AI_0022,P06,AI,You can improve results by combining structure and recovery: protect consistent sleep hours. It also helps to use short focused study intervals. Clear priorities and adequate rest support long-term motivation.
8.25,4,33,4.5,0.9696969696969697,0.0,0,0.0,0,0.0,5.0,0.175,0.3333333333333333,0.18181818181818182,0.06060606060606061,0.06060606060606061,0.06060606060606061,AI_0023,P06,AI,"Start with manageable steps. First, reduce distractions during work blocks. Next, ask for feedback from peers. Review what worked at the end of each week and refine your plan without harsh self-judgment."
9.666666666666666,3,29,4.0,0.9655172413793104,0.0,0,0.0,0,0.0,6.551724137931035,0.12121212121212122,0.3793103448275862,0.13793103448275862,0.2413793103448276,0.034482758620689655,0.0,AI_0024,P06,AI,"Effective strategies often include planning and accountability. Try to break large tasks into smaller actions, and whenever possible schedule deliberate rest periods. Sustainable habits outperform short bursts of pressure."
10.666666666666666,3,32,4.666666666666667,0.9375,0.0,0,0.0,0,0.0,5.53125,0.13513513513513514,0.28125,0.15625,0.21875,0.0625,0.03125,AI_0025,P07,AI,"A practical approach is to set specific daily targets. In addition, review progress with a simple checklist. Consistency usually matters more than intensity, so track small progress and adjust your routine weekly."
10.333333333333334,3,31,4.333333333333333,0.967741935483871,0.5,0,0.0,1,0.03225806451612903,5.645161290322581,0.1388888888888889,0.3870967741935484,0.1935483870967742,0.16129032258064516,0.03225806451612903,0.06451612903225806,AI_0026,P07,AI,You can improve results by combining structure and recovery: protect consistent sleep hours. It also helps to use short focused study intervals. Clear priorities and adequate rest support long-term motivation.
