response_id,source_type,avg_sentence_length,num_sentences,num_words,parse_tree_depth,type_token_ratio,passive_ratio,hedge_count,hedge_rate,discourse_count,discourse_rate,avg_word_length,punct_ratio,pct_noun,pct_verb,pct_adj,pct_adv,pct_pron
H_0141,human,6.0,3,18,3.3333333333333335,0.9444444444444444,0.5,1,0.05555555555555555,1,0.05555555555555555,3.7777777777777777,0.14285714285714285,0.05555555555555555,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.16666666666666666
H_0142,human,4.5,2,9,3.0,1.0,0.0,1,0.1111111111111111,0,0.0,6.222222222222222,0.18181818181818182,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0
H_0143,human,5.333333333333333,3,16,3.0,0.75,0.0,0,0.0,0,0.0,5.0625,0.15789473684210525,0.25,0.0625,0.125,0.1875,0.125
H_0144,human,7.0,2,14,4.0,0.9285714285714286,0.0,0,0.0,0,0.0,4.0,0.125,0.21428571428571427,0.0,0.21428571428571427,0.0,0.07142857142857142
H_0145,human,6.0,3,18,3.3333333333333335,0.9444444444444444,0.5,1,0.05555555555555555,1,0.05555555555555555,3.7777777777777777,0.14285714285714285,0.05555555555555555,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.16666666666666666
H_0146,human,4.5,2,9,3.0,1.0,0.0,1,0.1111111111111111,0,0.0,6.222222222222222,0.18181818181818182,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0
H_0147,human,5.333333333333333,3,16,3.0,0.75,0.0,0,0.0,0,0.0,5.0625,0.15789473684210525,0.25,0.0625,0.125,0.1875,0.125
H_0148,human,7.0,2,14,4.0,0.9285714285714286,0.0,0,0.0,0,0.0,4.0,0.125,0.21428571428571427,0.0,0.21428571428571427,0.0,0.07142857142857142
H_0149,human,6.0,3,18,3.3333333333333335,0.9444444444444444,0.5,1,0.05555555555555555,1,0.05555555555555555,3.7777777777777777,0.14285714285714285,0.05555555555555555,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.16666666666666666
H_0150,human,4.5,2,9,3.0,1.0,0.0,1,0.1111111111111111,0,0.0,6.222222222222222,0.18181818181818182,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0
H_0151,human,5.333333333333333,3,16,3.0,0.75,0.0,0,0.0,0,0.0,5.0625,0.15789473684210525,0.25,0.0625,0.125,0.1875,0.125
H_0152,human,7.0,2,14,4.0,0.9285714285714286,0.0,0,0.0,0,0.0,4.0,0.125,0.21428571428571427,0.0,0.21428571428571427,0.0,0.07142857142857142
H_0153,human,6.0,3,18,3.3333333333333335,0.9444444444444444,0.5,1,0.05555555555555555,1,0.05555555555555555,3.7777777777777777,0.14285714285714285,0.05555555555555555,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.16666666666666666
H_0154,human,4.5,2,9,3.0,1.0,0.0,1,0.1111111111111111,0,0.0,6.222222222222222,0.18181818181818182,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0
H_0155,human,5.333333333333333,3,16,3.0,0.75,0.0,0,0.0,0,0.0,5.0625,0.15789473684210525,0.25,0.0625,0.125,0.1875,0.125
H_0156,human,7.0,2,14,4.0,0.9285714285714286,0.0,0,0.0,0,0.0,4.0,0.125,0.21428571428571427,0.0,0.21428571428571427,0.0,0.07142857142857142
H_0157,human,6.0,3,18,3.3333333333333335,0.9444444444444444,0.5,1,0.05555555555555555,1,0.05555555555555555,3.7777777777777777,0.14285714285714285,0.05555555555555555,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.16666666666666666
H_0158,human,4.5,2,9,3.0,1.0,0.0,1,0.1111111111111111,0,0.0,6.222222222222222,0.18181818181818182,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0
H_0159,human,5.333333333333333,3,16,3.0,0.75,0.0,0,0.0,0,0.0,5.0625,0.15789473684210525,0.25,0.0625,0.125,0.1875,0.125
H_0160,human,7.0,2,14,4.0,0.9285714285714286,0.0,0,0.0,0,0.0,4.0,0.125,0.21428571428571427,0.0,0.21428571428571427,0.0,0.07142857142857142
H_0161,human,6.5,2,13,4.5,0.9230769230769231,0.0,0,0.0,0,0.0,4.3076923076923075,0.13333333333333333,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.15384615384615385
H_0162,human,5.0,3,15,3.0,1.0,0.3333333333333333,0,0.0,1,0.06666666666666667,4.133333333333334,0.16666666666666666,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.06666666666666667
H_0163,human,5.0,3,15,3.3333333333333335,1.0,0.0,0,0.0,0,0.0,5.066666666666666,0.16666666666666666,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.13333333333333333
H_0164,human,6.0,2,12,3.0,1.0,0.0,0,0.0,0,0.0,4.25,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666
H_0165,human,7.5,2,15,3.5,0.8666666666666667,0.0,0,0.0,0,0.0,4.4,0.11764705882352941,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.2,0.2
H_0166,human,7.5,2,15,4.0,1.0,0.0,0,0.0,1,0.06666666666666667,5.0,0.11764705882352941,0.2,0.2,0.13333333333333333,0.06666666666666667,0.2
H_0167,human,7.0,2,14,3.0,0.9285714285714286,0.0,0,0.0,0,0.0,4.571428571428571,0.17647058823529413,0.35714285714285715,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.0
H_0168,human,6.0,2,12,4.0,1.0,0.0,1,0.08333333333333333,0,0.0,4.166666666666667,0.2,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666
H_0169,human,7.5,2,15,3.5,1.0,0.0,0,0.0,0,0.0,4.8,0.16666666666666666,0.13333333333333333,0.2,0.06666666666666667,0.2,0.2
H_0170,human,7.0,2,14,3.0,1.0,0.0,0,0.0,0,0.0,4.857142857142857,0.17647058823529413,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.14285714285714285
H_0171,human,7.5,2,15,4.0,1.0,0.0,0,0.0,0,0.0,4.533333333333333,0.16666666666666666,0.26666666666666666,0.13333333333333333,0.2,0.13333333333333333,0.06666666666666667
H_0172,human,8.5,2,17,3.0,0.8823529411764706,0.0,1,0.058823529411764705,0,0.0,4.352941176470588,0.10526315789473684,0.23529411764705882,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.0
H_0173,human,6.0,3,18,3.3333333333333335,0.9444444444444444,0.5,1,0.05555555555555555,1,0.05555555555555555,3.7777777777777777,0.14285714285714285,0.05555555555555555,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.16666666666666666
H_0174,human,4.5,2,9,3.0,1.0,0.0,1,0.1111111111111111,0,0.0,6.222222222222222,0.18181818181818182,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0
H_0175,human,5.333333333333333,3,16,3.0,0.75,0.0,0,0.0,0,0.0,5.0625,0.15789473684210525,0.25,0.0625,0.125,0.1875,0.125
H_0176,human,7.0,2,14,4.0,0.9285714285714286,0.0,0,0.0,0,0.0,4.0,0.125,0.21428571428571427,0.0,0.21428571428571427,0.0,0.07142857142857142
H_0177,human,6.5,2,13,4.5,0.9230769230769231,0.0,0,0.0,0,0.0,4.3076923076923075,0.13333333333333333,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.15384615384615385
H_0178,human,5.0,3,15,3.0,1.0,0.3333333333333333,0,0.0,1,0.06666666666666667,4.133333333333334,0.16666666666666666,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.06666666666666667
H_0179,human,5.0,3,15,3.3333333333333335,1.0,0.0,0,0.0,0,0.0,5.066666666666666,0.16666666666666666,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.13333333333333333
H_0180,human,6.0,2,12,3.0,1.0,0.0,0,0.0,0,0.0,4.25,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666
AI_0001,AI,10.666666666666666,3,32,4.666666666666667,0.9375,0.0,0,0.0,0,0.0,5.53125,0.13513513513513514,0.28125,0.15625,0.21875,0.0625,0.03125
AI_0002,AI,10.333333333333334,3,31,4.333333333333333,0.967741935483871,0.5,0,0.0,1,0.03225806451612903,5.645161290322581,0.1388888888888889,0.3870967741935484,0.1935483870967742,0.16129032258064516,0.03225806451612903,0.06451612903225806
AI_0003,AI,8.25,4,33,4.5,0.9696969696969697,0.0,0,0.0,0,0.0,5.0,0.175,0.3333333333333333,0.18181818181818182,0.06060606060606061,0.06060606060606061,0.06060606060606061
AI_0004,AI,9.666666666666666,3,29,4.0,0.9655172413793104,0.0,0,0.0,0,0.0,6.551724137931035,0.12121212121212122,0.3793103448275862,0.13793103448275862,0.2413793103448276,0.034482758620689655,0.0
AI_0005,AI,10.666666666666666,3,32,4.666666666666667,0.9375,0.0,0,0.0,0,0.0,5.53125,0.13513513513513514,0.28125,0.15625,0.21875,0.0625,0.03125
AI_0006,AI,10.333333333333334,3,31,4.333333333333333,0.967741935483871,0.5,0,0.0,1,0.03225806451612903,5.645161290322581,0.1388888888888889,0.3870967741935484,0.1935483870967742,0.16129032258064516,0.03225806451612903,0.06451612903225806
AI_0007,AI,8.25,4,33,4.5,0.9696969696969697,0.0,0,0.0,0,0.0,5.0,0.175,0.3333333333333333,0.18181818181818182,0.06060606060606061,0.06060606060606061,0.06060606060606061
AI_0008,AI,9.666666666666666,3,29,4.0,0.9655172413793104,0.0,0,0.0,0,0.0,6.551724137931035,0.12121212121212122,0.3793103448275862,0.13793103448275862,0.2413793103448276,0.034482758620689655,0.0
AI_0009,AI,10.666666666666666,3,32,4.666666666666667,0.9375,0.0,0,0.0,0,0.0,5.53125,0.13513513513513514,0.28125,0.15625,0.21875,0.0625,0.03125
AI_0010,AI,10.333333333333334,3,31,4.333333333333333,0.967741935483871,0.5,0,0.0,1,0.03225806451612903,5.645161290322581,0.1388888888888889,0.3870967741935484,0.1935483870967742,0.16129032258064516,0.03225806451612903,0.06451612903225806
AI_0011,AI,8.25,4,33,4.5,0.9696969696969697,0.0,0,0.0,0,0.0,5.0,0.175,0.3333333333333333,0.18181818181818182,0.06060606060606061,0.06060606060606061,0.06060606060606061
AI_0012,AI,9.666666666666666,3,29,4.0,0.9655172413793104,0.0,0,0.0,0,0.0,6.551724137931035,0.12121212121212122,0.3793103448275862,0.13793103448275862,0.2413793103448276,0.034482758620689655,0.0
AI_0013,AI,10.666666666666666,3,32,4.666666666666667,0.9375,0.0,0,0.0,0,0.0,5.53125,0.13513513513513514,0.28125,0.15625,0.21875,0.0625,0.03125
AI_0014,AI,10.333333333333334,3,31,4.333333333333333,0.967741935483871,0.5,0,0.0,1,0.03225806451612903,5.645161290322581,0.1388888888888889,0.3870967741935484,0.1935483870967742,0.16129032258064516,0.03225806451612903,0.06451612903225806
AI_0015,AI,8.25,4,33,4.5,0.9696969696969697,0.0,0,0.0,0,0.0,5.0,0.175,0.3333333333333333,0.18181818181818182,0.06060606060606061,0.06060606060606061,0.06060606060606061
AI_0016,AI,9.666666666666666,3,29,4.0,0.9655172413793104,0.0,0,0.0,0,0.0,6.551724137931035,0.12121212121212122,0.3793103448275862,0.13793103448275862,0.2413793103448276,0.034482758620689655,0.0
AI_0017,AI,10.666666666666666,3,32,4.666666666666667,0.9375,0.0,0,0.0,0,0.0,5.53125,0.13513513513513514,0.28125,0.15625,0.21875,0.0625,0.03125
AI_0018,AI,10.333333333333334,3,31,4.333333333333333,0.967741935483871,0.5,0,0.0,1,0.03225806451612903,5.645161290322581,0.1388888888888889,0.3870967741935484,0.1935483870967742,0.16129032258064516,0.03225806451612903,0.06451612903225806
AI_0019,AI,8.25,4,33,4.5,0.9696969696969697,0.0,0,0.0,0,0.0,5.0,0.175,0.3333333333333333,0.18181818181818182,0.06060606060606061,0.06060606060606061,0.06060606060606061
AI_0020,AI,9.666666666666666,3,29,4.0,0.9655172413793104,0.0,0,0.0,0,0.0,6.551724137931035,0.12121212121212122,0.3793103448275862,0.13793103448275862,0.2413793103448276,0.034482758620689655,0.0
AI_0021,AI,10.666666666666666,3,32,4.666666666666667,0.9375,0.0,0,0.0,0,0.0,5.53125,0.13513513513513514,0.28125,0.15625,0.21875,0.0625,0.03125
AI_0022,AI,10.333333333333334,3,31,4.333333333333333,0.967741935483871,0.5,0,0.0,1,0.03225806451612903,5.645161290322581,0.1388888888888889,0.3870967741935484,0.1935483870967742,0.16129032258064516,0.03225806451612903,0.06451612903225806
AI_0023,AI,8.25,4,33,4.5,0.9696969696969697,0.0,0,0.0,0,0.0,5.0,0.175,0.3333333333333333,0.18181818181818182,0.06060606060606061,0.06060606060606061,0.06060606060606061
AI_0024,AI,9.666666666666666,3,29,4.0,0.9655172413793104,0.0,0,0.0,0,0.0,6.551724137931035,0.12121212121212122,0.3793103448275862,0.13793103448275862,0.2413793103448276,0.034482758620689655,0.0
AI_0025,AI,10.666666666666666,3,32,4.666666666666667,0.9375,0.0,0,0.0,0,0.0,5.53125,0.13513513513513514,0.28125,0.15625,0.21875,0.0625,0.03125
AI_0026,AI,10.333333333333334,3,31,4.333333333333333,0.967741935483871,0.5,0,0.0,1,0.03225806451612903,5.645161290322581,0.1388888888888889,0.3870967741935484,0.1935483870967742,0.16129032258064516,0.03225806451612903,0.06451612903225806
AI_0027,AI,8.25,4,33,4.5,0.9696969696969697,0.0,0,0.0,0,0.0,5.0,0.175,0.3333333333333333,0.18181818181818182,0.06060606060606061,0.06060606060606061,0.06060606060606061
AI_0028,AI,9.666666666666666,3,29,4.0,0.9655172413793104,0.0,0,0.0,0,0.0,6.551724137931035,0.12121212121212122,0.3793103448275862,0.13793103448275862,0.2413793103448276,0.034482758620689655,0.0
AI_0029,AI,10.666666666666666,3,32,4.666666666666667,0.9375,0.0,0,0.0,0,0.0,5.53125,0.13513513513513514,0.28125,0.15625,0.21875,0.0625,0.03125
AI_0030,AI,10.333333333333334,3,31,4.333333333333333,0.967741935483871,0.5,0,0.0,1,0.03225806451612903,5.645161290322581,0.1388888888888889,0.3870967741935484,0.1935483870967742,0.16129032258064516,0.03225806451612903,0.06451612903225806
AI_0031,AI,8.25,4,33,4.5,0.9696969696969697,0.0,0,0.0,0,0.0,5.0,0.175,0.3333333333333333,0.18181818181818182,0.06060606060606061,0.06060606060606061,0.06060606060606061
AI_0032,AI,9.666666666666666,3,29,4.0,0.9655172413793104,0.0,0,0.0,0,0.0,6.551724137931035,0.12121212121212122,0.3793103448275862,0.13793103448275862,0.2413793103448276,0.034482758620689655,0.0
AI_0033,AI,10.666666666666666,3,32,4.666666666666667,0.9375,0.0,0,0.0,0,0.0,5.53125,0.13513513513513514,0.28125,0.15625,0.21875,0.0625,0.03125
AI_0034,AI,10.333333333333334,3,31,4.333333333333333,0.967741935483871,0.5,0,0.0,1,0.03225806451612903,5.645161290322581,0.1388888888888889,0.3870967741935484,0.1935483870967742,0.16129032258064516,0.03225806451612903,0.06451612903225806
AI_0035,AI,8.25,4,33,4.5,0.9696969696969697,0.0,0,0.0,0,0.0,5.0,0.175,0.3333333333333333,0.18181818181818182,0.06060606060606061,0.06060606060606061,0.06060606060606061
AI_0036,AI,9.666666666666666,3,29,4.0,0.9655172413793104,0.0,0,0.0,0,0.0,6.551724137931035,0.12121212121212122,0.3793103448275862,0.13793103448275862,0.2413793103448276,0.034482758620689655,0.0
AI_0037,AI,10.666666666666666,3,32,4.666666666666667,0.9375,0.0,0,0.0,0,0.0,5.53125,0.13513513513513514,0.28125,0.15625,0.21875,0.0625,0.03125
AI_0038,AI,10.333333333333334,3,31,4.333333333333333,0.967741935483871,0.5,0,0.0,1,0.03225806451612903,5.645161290322581,0.1388888888888889,0.3870967741935484,0.1935483870967742,0.16129032258064516,0.03225806451612903,0.06451612903225806
AI_0039,AI,8.25,4,33,4.5,0.9696969696969697,0.0,0,0.0,0,0.0,5.0,0.175,0.3333333333333333,0.18181818181818182,0.06060606060606061,0.06060606060606061,0.06060606060606061
AI_0040,AI,9.666666666666666,3,29,4.0,0.9655172413793104,0.0,0,0.0,0,0.0,6.551724137931035,0.12121212121212122,0.3793103448275862,0.13793103448275862,0.2413793103448276,0.034482758620689655,0.0
AI_0041,AI,10.0,3,30,4.333333333333333,0.9333333333333333,0.0,0,0.0,0,0.0,6.166666666666667,0.14285714285714285,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.03333333333333333,0.03333333333333333
AI_0042,AI,10.333333333333334,3,31,4.333333333333333,0.967741935483871,0.3333333333333333,0,0.0,0,0.0,5.870967741935484,0.16216216216216217,0.3225806451612903,0.1935483870967742,0.12903225806451613,0.03225806451612903,0.0
AI_0043,AI,8.333333333333334,3,25,4.0,1.0,0.0,0,0.0,0,0.0,6.0,0.16666666666666666,0.36,0.08,0.16,0.08,0.0
AI_0044,AI,9.666666666666666,3,29,5.0,0.896551724137931,0.3333333333333333,0,0.0,0,0.0,6.103448275862069,0.14705882352941177,0.3103448275862069,0.1724137931034483,0.06896551724137931,0.10344827586206896,0.0
AI_0045,AI,10.0,3,30,4.333333333333333,0.9333333333333333,0.0,0,0.0,0,0.0,6.166666666666667,0.14285714285714285,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.03333333333333333,0.03333333333333333
AI_0046,AI,10.333333333333334,3,31,4.333333333333333,0.967741935483871,0.3333333333333333,0,0.0,0,0.0,5.870967741935484,0.16216216216216217,0.3225806451612903,0.1935483870967742,0.12903225806451613,0.03225806451612903,0.0
AI_0047,AI,8.333333333333334,3,25,4.0,1.0,0.0,0,0.0,0,0.0,6.0,0.16666666666666666,0.36,0.08,0.16,0.08,0.0
AI_0048,AI,9.666666666666666,3,29,5.0,0.896551724137931,0.3333333333333333,0,0.0,0,0.0,6.103448275862069,0.14705882352941177,0.3103448275862069,0.1724137931034483,0.06896551724137931,0.10344827586206896,0.0
AI_0049,AI,10.0,3,30,4.333333333333333,0.9333333333333333,0.0,0,0.0,0,0.0,6.166666666666667,0.14285714285714285,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.03333333333333333,0.03333333333333333
AI_0050,AI,10.333333333333334,3,31,4.333333333333333,0.967741935483871,0.3333333333333333,0,0.0,0,0.0,5.870967741935484,0.16216216216216217,0.3225806451612903,0.1935483870967742,0.12903225806451613,0.03225806451612903,0.0
AI_0051,AI,8.333333333333334,3,25,4.0,1.0,0.0,0,0.0,0,0.0,6.0,0.16666666666666666,0.36,0.08,0.16,0.08,0.0
AI_0052,AI,9.666666666666666,3,29,5.0,0.896551724137931,0.3333333333333333,0,0.0,0,0.0,6.103448275862069,0.14705882352941177,0.3103448275862069,0.1724137931034483,0.06896551724137931,0.10344827586206896,0.0
AI_0053,AI,10.0,3,30,4.333333333333333,0.9333333333333333,0.0,0,0.0,0,0.0,6.166666666666667,0.14285714285714285,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.03333333333333333,0.03333333333333333
AI_0054,AI,10.333333333333334,3,31,4.333333333333333,0.967741935483871,0.3333333333333333,0,0.0,0,0.0,5.870967741935484,0.16216216216216217,0.3225806451612903,0.1935483870967742,0.12903225806451613,0.03225806451612903,0.0
AI_0055,AI,8.333333333333334,3,25,4.0,1.0,0.0,0,0.0,0,0.0,6.0,0.16666666666666666,0.36,0.08,0.16,0.08,0.0
AI_0056,AI,9.666666666666666,3,29,5.0,0.896551724137931,0.3333333333333333,0,0.0,0,0.0,6.103448275862069,0.14705882352941177,0.3103448275862069,0.1724137931034483,0.06896551724137931,0.10344827586206896,0.0
AI_0057,AI,10.0,3,30,4.333333333333333,0.9333333333333333,0.0,0,0.0,0,0.0,6.166666666666667,0.14285714285714285,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.03333333333333333,0.03333333333333333
AI_0058,AI,10.333333333333334,3,31,4.333333333333333,0.967741935483871,0.3333333333333333,0,0.0,0,0.0,5.870967741935484,0.16216216216216217,0.3225806451612903,0.1935483870967742,0.12903225806451613,0.03225806451612903,0.0
AI_0059,AI,8.333333333333334,3,25,4.0,1.0,0.0,0,0.0,0,0.0,6.0,0.16666666666666666,0.36,0.08,0.16,0.08,0.0
AI_0060,AI,9.666666666666666,3,29,5.0,0.896551724137931,0.3333333333333333,0,0.0,0,0.0,6.103448275862069,0.14705882352941177,0.3103448275862069,0.1724137931034483,0.06896551724137931,0.10344827586206896,0.0
AI_0061,AI,10.0,3,30,4.333333333333333,0.9333333333333333,0.0,0,0.0,0,0.0,6.166666666666667,0.14285714285714285,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.03333333333333333,0.03333333333333333
AI_0062,AI,10.333333333333334,3,31,4.333333333333333,0.967741935483871,0.3333333333333333,0,0.0,0,0.0,5.870967741935484,0.16216216216216217,0.3225806451612903,0.1935483870967742,0.12903225806451613,0.03225806451612903,0.0
AI_0063,AI,8.333333333333334,3,25,4.0,1.0,0.0,0,0.0,0,0.0,6.0,0.16666666666666666,0.36,0.08,0.16,0.08,0.0
AI_0064,AI,9.666666666666666,3,29,5.0,0.896551724137931,0.3333333333333333,0,0.0,0,0.0,6.103448275862069,0.14705882352941177,0.3103448275862069,0.1724137931034483,0.06896551724137931,0.10344827586206896,0.0
AI_0065,AI,10.0,3,30,4.333333333333333,0.9333333333333333,0.0,0,0.0,0,0.0,6.166666666666667,0.14285714285714285,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.03333333333333333,0.03333333333333333
AI_0066,AI,10.333333333333334,3,31,4.333333333333333,0.967741935483871,0.3333333333333333,0,0.0,0,0.0,5.870967741935484,0.16216216216216217,0.3225806451612903,0.1935483870967742,0.12903225806451613,0.03225806451612903,0.0
AI_0067,AI,8.333333333333334,3,25,4.0,1.0,0.0,0,0.0,0,0.0,6.0,0.16666666666666666,0.36,0.08,0.16,0.08,0.0
AI_0068,AI,9.666666666666666,3,29,5.0,0.896551724137931,0.3333333333333333,0,0.0,0,0.0,6.103448275862069,0.14705882352941177,0.3103448275862069,0.1724137931034483,0.06896551724137931,0.10344827586206896,0.0
AI_0069,AI,10.0,3,30,4.333333333333333,0.9333333333333333,0.0,0,0.0,0,0.0,6.166666666666667,0.14285714285714285,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.03333333333333333,0.03333333333333333
AI_0070,AI,10.333333333333334,3,31,4.333333333333333,0.967741935483871,0.3333333333333333,0,0.0,0,0.0,5.870967741935484,0.16216216216216217,0.3225806451612903,0.1935483870967742,0.12903225806451613,0.03225806451612903,0.0
AI_0071,AI,8.333333333333334,3,25,4.0,1.0,0.0,0,0.0,0,0.0,6.0,0.16666666666666666,0.36,0.08,0.16,0.08,0.0
AI_0072,AI,9.666666666666666,3,29,5.0,0.896551724137931,0.3333333333333333,0,0.0,0,0.0,6.103448275862069,0.14705882352941177,0.3103448275862069,0.1724137931034483,0.06896551724137931,0.10344827586206896,0.0
AI_0073,AI,10.0,3,30,4.333333333333333,0.9333333333333333,0.0,0,0.0,0,0.0,6.166666666666667,0.14285714285714285,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.03333333333333333,0.03333333333333333
AI_0074,AI,10.333333333333334,3,31,4.333333333333333,0.967741935483871,0.3333333333333333,0,0.0,0,0.0,5.870967741935484,0.16216216216216217,0.3225806451612903,0.1935483870967742,0.12903225806451613,0.03225806451612903,0.0
AI_0075,AI,8.333333333333334,3,25,4.0,1.0,0.0,0,0.0,0,0.0,6.0,0.16666666666666666,0.36,0.08,0.16,0.08,0.0
AI_0076,AI,9.666666666666666,3,29,5.0,0.896551724137931,0.3333333333333333,0,0.0,0,0.0,6.103448275862069,0.14705882352941177,0.3103448275862069,0.1724137931034483,0.06896551724137931,0.10344827586206896,0.0
AI_0077,AI,10.0,3,30,4.333333333333333,0.9333333333333333,0.0,0,0.0,0,0.0,6.166666666666667,0.14285714285714285,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.03333333333333333,0.03333333333333333
AI_0078,AI,10.333333333333334,3,31,4.333333333333333,0.967741935483871,0.3333333333333333,0,0.0,0,0.0,5.870967741935484,0.16216216216216217,0.3225806451612903,0.1935483870967742,0.12903225806451613,0.03225806451612903,0.0
AI_0079,AI,8.333333333333334,3,25,4.0,1.0,0.0,0,0.0,0,0.0,6.0,0.16666666666666666,0.36,0.08,0.16,0.08,0.0
AI_0080,AI,9.666666666666666,3,29,5.0,0.896551724137931,0.3333333333333333,0,0.0,0,0.0,6.103448275862069,0.14705882352941177,0.3103448275862069,0.1724137931034483,0.06896551724137931,0.10344827586206896,0.0
AI_0081,AI,10.0,3,30,4.333333333333333,0.9,0.0,0,0.0,0,0.0,4.966666666666667,0.14285714285714285,0.36666666666666664,0.1,0.16666666666666666,0.03333333333333333,0.03333333333333333
AI_0082,AI,9.666666666666666,3,29,4.666666666666667,0.9310344827586207,0.0,0,0.0,0,0.0,5.448275862068965,0.14705882352941177,0.3103448275862069,0.20689655172413793,0.1724137931034483,0.0,0.0
AI_0083,AI,9.666666666666666,3,29,4.333333333333333,0.9310344827586207,0.0,0,0.0,0,0.0,5.482758620689655,0.12121212121212122,0.3103448275862069,0.13793103448275862,0.1724137931034483,0.06896551724137931,0.0
AI_0084,AI,8.666666666666666,3,26,3.6666666666666665,1.0,0.0,0,0.0,0,0.0,5.884615384615385,0.1875,0.23076923076923078,0.23076923076923078,0.11538461538461539,0.23076923076923078,0.07692307692307693
AI_0085,AI,10.0,3,30,4.333333333333333,0.9,0.0,0,0.0,0,0.0,4.966666666666667,0.14285714285714285,0.36666666666666664,0.1,0.16666666666666666,0.03333333333333333,0.03333333333333333
AI_0086,AI,9.666666666666666,3,29,4.666666666666667,0.9310344827586207,0.0,0,0.0,0,0.0,5.448275862068965,0.14705882352941177,0.3103448275862069,0.20689655172413793,0.1724137931034483,0.0,0.0
AI_0087,AI,9.666666666666666,3,29,4.333333333333333,0.9310344827586207,0.0,0,0.0,0,0.0,5.482758620689655,0.12121212121212122,0.3103448275862069,0.13793103448275862,0.1724137931034483,0.06896551724137931,0.0
AI_0088,AI,8.666666666666666,3,26,3.6666666666666665,1.0,0.0,0,0.0,0,0.0,5.884615384615385,0.1875,0.23076923076923078,0.23076923076923078,0.11538461538461539,0.23076923076923078,0.07692307692307693
AI_0089,AI,10.0,3,30,4.333333333333333,0.9,0.0,0,0.0,0,0.0,4.966666666666667,0.14285714285714285,0.36666666666666664,0.1,0.16666666666666666,0.03333333333333333,0.03333333333333333
AI_0090,AI,9.666666666666666,3,29,4.666666666666667,0.9310344827586207,0.0,0,0.0,0,0.0,5.448275862068965,0.14705882352941177,0.3103448275862069,0.20689655172413793,0.1724137931034483,0.0,0.0
AI_0091,AI,9.666666666666666,3,29,4.333333333333333,0.9310344827586207,0.0,0,0.0,0,0.0,5.482758620689655,0.12121212121212122,0.3103448275862069,0.13793103448275862,0.1724137931034483,0.06896551724137931,0.0
AI_0092,AI,8.666666666666666,3,26,3.6666666666666665,1.0,0.0,0,0.0,0,0.0,5.884615384615385,0.1875,0.23076923076923078,0.23076923076923078,0.11538461538461539,0.23076923076923078,0.07692307692307693
AI_0093,AI,10.0,3,30,4.333333333333333,0.9,0.0,0,0.0,0,0.0,4.966666666666667,0.14285714285714285,0.36666666666666664,0.1,0.16666666666666666,0.03333333333333333,0.03333333333333333
AI_0094,AI,9.666666666666666,3,29,4.666666666666667,0.9310344827586207,0.0,0,0.0,0,0.0,5.448275862068965,0.14705882352941177,0.3103448275862069,0.20689655172413793,0.1724137931034483,0.0,0.0
AI_0095,AI,9.666666666666666,3,29,4.333333333333333,0.9310344827586207,0.0,0,0.0,0,0.0,5.482758620689655,0.12121212121212122,0.3103448275862069,0.13793103448275862,0.1724137931034483,0.06896551724137931,0.0
